Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3509025579.7109	4.0759	-4.1218	0.2185	-0.7617	9.4905	2.2817	-0.6381	-0.3961	-0.2625	3509025579.7210	-0.4025	-0.7056	2.5873	-1.0871	9.5462	-1.4808	-0.2058	-0.7207	0.2172	3509025579.6869	0.7627	-0.3672	0.3384	1.4574	4.8859	-8.3467	-0.1066	0.0104	0.8194	3509025579.7182	1.3929	0.8817	-2.0281	0.8295	8.6862	4.7118	0.0510	-0.4691	-0.5831	35263.6719	3509025579.7063	3509025544.4427	-0.5936	-0.8958	-1.4640	1.1064	9.6033	1.8830	0.2143	-0.6468	-0.3705	35263.6719	3509025579.7113	3509025544.4476	0.6491	0.4945	-0.6405	-1.5814	4.5386	-8.7519	-0.0460	1.4979	0.3239	35263.6719	3509025579.7332	3509025544.4695	0.3765	-2.4368	-0.3788	-0.6874	9.4775	-1.9526	-0.1224	-0.6418	-0.1452	0.0000	0.0000
3509025579.7206	4.0759	-4.1218	0.2185	-0.8392	9.3377	2.5096	-0.6248	-0.3942	-0.2646	3509025579.7308	-0.6443	-2.7925	2.7549	-1.0871	9.5462	-1.4808	-0.1962	-0.6953	0.2280	3509025579.6967	0.7627	-0.3672	0.3384	1.5353	4.8867	-8.2707	-0.1066	0.0104	0.8194	3509025579.7279	1.3929	0.8817	-2.0281	0.9842	8.7625	4.7095	0.0510	-0.4774	-0.5644	35273.4375	3509025579.7161	3509025544.4427	-0.5936	-0.8958	-1.4640	1.2628	9.6033	1.8830	0.2143	-0.6468	-0.3705	35273.4375	3509025579.7210	3509025544.4476	0.8673	0.6084	-0.6782	-1.5813	4.4616	-8.7504	-0.0560	1.4769	0.3263	35273.4375	3509025579.7429	3509025544.4695	0.3765	-2.4368	-0.3788	-0.6867	9.4783	-1.8749	-0.1224	-0.6782	-0.1429	0.0000	0.0000
3509025579.7304	4.0759	-4.1218	0.2185	-0.6009	9.5668	2.4297	-0.6381	-0.4039	-0.2625	3509025579.7405	-0.6443	-2.7925	2.7549	-1.0871	9.4673	-1.5579	-0.1962	-0.6953	0.2280	3509025579.7065	1.4159	0.5836	0.0221	1.5353	4.9651	-8.2715	-0.1107	-0.0167	0.7974	3509025579.7377	1.3929	0.8817	-2.0281	0.9850	8.4570	4.7898	0.0608	-0.4506	-0.5785	35283.2031	3509025579.7259	3509025544.4427	-1.0628	-2.3583	-1.1417	1.0281	9.6033	1.8830	0.2082	-0.6362	-0.3621	35283.2031	3509025579.7308	3509025544.4476	0.8673	0.6084	-0.6782	-1.5814	4.6155	-8.7535	-0.0560	1.4769	0.3263	35283.2031	3509025579.7527	3509025544.4695	0.3765	-2.4368	-0.3788	-0.8466	9.4775	-1.9526	-0.1206	-0.6571	-0.1313	0.0000	0.0000
3509025579.7402	3.1554	-5.3860	-0.5027	-0.7587	9.5668	2.5817	-0.6248	-0.3942	-0.2646	3509025579.7503	-0.6443	-2.7925	2.7549	-1.2463	9.4689	-1.4007	-0.2096	-0.7168	0.2215	3509025579.7162	1.4159	0.5836	0.0221	1.4574	4.8882	-8.1163	-0.1006	0.0042	0.8172	3509025579.7475	0.9949	-2.8486	-0.1645	0.9084	8.4570	4.8677	0.0510	-0.4259	-0.5785	35292.9687	3509025579.7356	3509025544.4427	-1.0628	-2.3583	-1.1417	1.1064	9.5271	2.0418	0.1959	-0.6319	-0.3642	35292.9687	3509025579.7406	3509025544.4476	0.8673	0.6084	-0.6782	-1.6586	4.4648	-8.5897	-0.0560	1.5105	0.3239	35292.9687	3509025579.7625	3509025544.4695	0.3765	-2.4368	-0.3788	-0.6874	9.4010	-1.9518	-0.1317	-0.6667	-0.1382	0.0000	0.0000
3509025579.7499	3.1554	-5.3860	-0.5027	-0.6790	9.4905	2.5817	-0.6381	-0.3767	-0.2603	3509025579.7601	0.5251	-4.7007	2.7159	-1.3259	9.6258	-1.3252	-0.1981	-0.7070	0.2108	3509025579.7260	1.4159	0.5836	0.0221	1.4574	4.9643	-8.3475	-0.1006	0.0042	0.8172	3509025579.7572	0.9949	-2.8486	-0.1645	0.7529	8.5334	4.7913	0.0510	-0.4259	-0.5785	35302.7344	3509025579.7454	3509025544.4427	-1.0628	-2.3583	-1.1417	1.1064	9.6041	1.9620	0.1959	-0.6319	-0.3642	35302.7344	3509025579.7503	3509025544.4476	0.6804	0.8574	-0.6300	-1.5806	4.4632	-8.6708	-0.0500	1.4769	0.3333	35302.7344	3509025579.7722	3509025544.4695	0.2403	-2.5730	-0.3127	-0.7670	9.5539	-1.9534	-0.1299	-0.6533	-0.1313	0.0000	0.0000
3509025579.7597	3.1554	-5.3860	-0.5027	-0.7595	9.4141	2.5080	-0.6324	-0.3689	-0.2625	3509025579.7698	0.5251	-4.7007	2.7159	-1.3259	9.5470	-1.4022	-0.1981	-0.7109	0.2280	3509025579.7358	1.5717	0.0711	0.2587	1.5353	4.8874	-8.1939	-0.1127	0.0021	0.8326	3509025579.7670	0.9949	-2.8486	-0.1645	0.8303	8.5334	4.7906	0.0392	-0.4342	-0.5644	35312.5000	3509025579.7552	3509025544.4427	-1.0628	-2.3583	-1.1417	1.1064	9.7596	1.9604	0.2102	-0.6255	-0.3600	35312.5000	3509025579.7601	3509025544.4476	0.6804	0.8574	-0.6300	-1.6602	4.5386	-8.7504	-0.0520	1.5210	0.3192	35312.5000	3509025579.7820	3509025544.4695	0.2403	-2.5730	-0.3127	-0.9270	9.5532	-2.0311	-0.1336	-0.6379	-0.1267	0.0000	0.0000
3509025579.7695	3.1554	-5.3860	-0.5027	-0.8392	9.5668	2.5073	-0.6343	-0.3806	-0.2603	3509025579.7796	0.5251	-4.7007	2.7159	-1.4055	9.6266	-1.2466	-0.1981	-0.7109	0.2280	3509025579.7455	1.5717	0.0711	0.2587	1.4574	4.8859	-8.3467	-0.1147	0.0042	0.8128	3509025579.7768	1.6991	-0.9385	0.2091	0.8295	8.6098	4.7126	0.0549	-0.4444	-0.5761	35322.2656	3509025579.7649	3509025544.4427	-0.7588	-1.3374	-1.2234	0.8716	9.6041	1.9620	0.1878	-0.6340	-0.3579	35322.2656	3509025579.7699	3509025544.4476	0.6804	0.8574	-0.6300	-1.5033	4.4600	-8.8315	-0.0520	1.5210	0.3192	35322.2656	3509025579.7918	3509025544.4695	0.2403	-2.5730	-0.3127	-0.9263	9.5539	-1.9534	-0.1262	-0.6820	-0.1336	0.0000	0.0000
3509025579.7792	4.1110	-4.7358	-0.8029	-0.7610	9.4905	2.3569	-0.6362	-0.3650	-0.2690	3509025579.7893	0.5251	-4.7007	2.7159	-1.4055	9.5470	-1.4022	-0.2038	-0.7168	0.2151	3509025579.7553	1.5717	0.0711	0.2587	1.4574	4.8867	-8.2699	-0.1167	-0.0063	0.8128	3509025579.7865	1.6991	-0.9385	0.2091	0.7521	8.6862	4.7126	0.0392	-0.4835	-0.5808	35332.0312	3509025579.7747	3509025544.4427	-0.7588	-1.3374	-1.2234	1.1064	9.6834	2.1192	0.1980	-0.6213	-0.3516	35332.0312	3509025579.7796	3509025544.4476	0.6804	0.8574	-0.6300	-1.5026	4.5385	-8.7535	-0.0620	1.5000	0.3380	35332.0312	3509025579.8015	3509025544.4695	0.3912	-1.8011	-0.4248	-0.9263	9.5539	-1.9534	-0.1447	-0.6571	-0.1406	0.0000	0.0000
3509025579.7890	4.1110	-4.7358	-0.8029	-0.8384	9.5668	2.5825	-0.6324	-0.3767	-0.2581	3509025579.7991	0.7815	-2.7187	2.3505	-1.4055	9.5477	-1.3236	-0.1981	-0.6992	0.2129	3509025579.7651	1.7183	0.6085	0.1562	1.4574	4.8090	-8.1923	-0.1167	-0.0063	0.8128	3509025579.7963	1.6991	-0.9385	0.2091	0.9069	8.6098	4.7118	0.0392	-0.4835	-0.5808	35341.7969	3509025579.7845	3509025544.4427	-0.7588	-1.3374	-1.2234	1.1846	9.5255	1.8838	0.1980	-0.6213	-0.3516	35341.7969	3509025579.7894	3509025544.4476	0.3318	0.0669	-1.1526	-1.4253	4.3813	-8.9111	-0.0420	1.4853	0.3310	35341.7969	3509025579.8113	3509025544.4695	0.3912	-1.8011	-0.4248	-0.9270	9.5532	-2.0311	-0.1206	-0.6590	-0.1406	0.0000	0.0000
3509025579.7988	4.1110	-4.7358	-0.8029	-0.9204	9.6432	2.3570	-0.6324	-0.3981	-0.2581	3509025579.8089	0.7815	-2.7187	2.3505	-1.4055	9.5470	-1.4022	-0.2077	-0.6953	0.2280	3509025579.7748	1.7183	0.6085	0.1562	1.4574	4.8867	-8.2699	-0.1127	-0.0167	0.8282	3509025579.8061	1.3929	-0.4696	-0.0730	0.9850	8.7625	4.7867	0.0569	-0.4239	-0.5550	35351.5625	3509025579.7942	3509025544.4427	-0.3752	-1.5552	-0.9498	1.1846	9.5255	1.8838	0.1959	-0.6319	-0.3642	35351.5625	3509025579.7992	3509025544.4476	0.3318	0.0669	-1.1526	-1.5018	4.5401	-8.6740	-0.0560	1.5063	0.3239	35351.5625	3509025579.8211	3509025544.4695	0.3912	-1.8011	-0.4248	-0.8474	9.5532	-2.0311	-0.1206	-0.6705	-0.1429	0.0000	0.0000
3509025579.8085	3.5429	-4.1318	-1.0112	-0.7610	9.5668	2.3561	-0.6343	-0.4078	-0.2646	3509025579.8186	0.7815	-2.7187	2.3505	-1.2463	9.3909	-1.3991	-0.2077	-0.6953	0.2280	3509025579.7846	1.7183	0.6085	0.1562	1.4574	4.8867	-8.2699	-0.1127	-0.0500	0.8172	3509025579.8158	1.3929	-0.4696	-0.0730	0.9076	8.6098	4.7890	0.0451	-0.4362	-0.5855	35361.3281	3509025579.8040	3509025544.4427	-0.3752	-1.5552	-0.9498	1.2628	9.5263	1.9628	0.1837	-0.6362	-0.3579	35361.3281	3509025579.8089	3509025544.4476	0.3318	0.0669	-1.1526	-1.4230	4.5401	-8.6755	-0.0560	1.5063	0.3239	35361.3281	3509025579.8308	3509025544.4695	1.3256	-1.1957	0.2197	-0.7663	9.4783	-1.8749	-0.1150	-0.6724	-0.1406	0.0000	0.0000
3509025579.8183	3.5429	-4.1318	-1.0112	-0.7595	9.3377	2.5088	-0.6343	-0.3961	-0.2690	3509025579.8284	0.6302	-2.6010	2.8847	-1.2463	9.4705	-1.2435	-0.1923	-0.7129	0.2172	3509025579.7944	1.7183	0.6085	0.1562	1.4574	4.9651	-8.2707	-0.1127	-0.0500	0.8172	3509025579.8256	1.3929	-0.4696	-0.0730	0.9061	8.6862	4.6339	0.0451	-0.4362	-0.5855	35371.0937	3509025579.8138	3509025544.4427	-0.3752	-1.5552	-0.9498	1.1846	9.6802	1.8032	0.1837	-0.6362	-0.3579	35371.0937	3509025579.8187	3509025544.4476	0.7430	0.6874	-0.6152	-1.5798	4.5417	-8.5928	-0.0500	1.4895	0.3239	35371.0937	3509025579.8406	3509025544.4695	1.3256	-1.1957	0.2197	-0.8466	9.5539	-1.9534	-0.1113	-0.6418	-0.1382	0.0000	0.0000
3509025579.8281	3.5429	-4.1318	-1.0112	-0.8407	9.4141	2.3584	-0.6305	-0.3845	-0.2560	3509025579.8382	0.6302	-2.6010	2.8847	-1.4851	9.4681	-1.4793	-0.2000	-0.6992	0.2215	3509025579.8041	2.1216	0.3853	0.3780	1.4574	4.8874	-8.1931	-0.1187	-0.0125	0.8018	3509025579.8354	1.3929	-0.4696	-0.0730	0.7513	8.6098	4.6362	0.0490	-0.4527	-0.5808	35380.8594	3509025579.8235	3509025544.4427	-0.6311	-2.5155	-0.6378	1.1846	9.5255	1.8838	0.2000	-0.6383	-0.3453	35380.8594	3509025579.8285	3509025544.4476	0.7430	0.6874	-0.6152	-1.5806	4.6171	-8.6739	-0.0460	1.5126	0.3357	35380.8594	3509025579.8504	3509025544.4695	1.3256	-1.1957	0.2197	-0.7655	9.4790	-1.7971	-0.1150	-0.6303	-0.1221	0.0000	0.0000
3509025579.8378	3.1288	-3.2838	-2.1172	-0.7610	9.2613	2.3592	-0.6210	-0.3515	-0.2603	3509025579.8479	0.6302	-2.6010	2.8847	-1.6443	9.5470	-1.4022	-0.2000	-0.6992	0.2215	3509025579.8139	2.1216	0.3853	0.3780	1.6131	4.8874	-8.1947	-0.1066	-0.0187	0.8172	3509025579.8451	0.9184	-0.6498	0.8235	0.7521	8.5334	4.7141	0.0529	-0.4300	-0.5691	35390.6250	3509025579.8333	3509025544.4427	-0.6311	-2.5155	-0.6378	1.1846	9.6033	1.8830	0.1939	-0.6426	-0.3684	35390.6250	3509025579.8382	3509025544.4476	0.7430	0.6874	-0.6152	-1.5813	4.4616	-8.7504	-0.0460	1.5126	0.3357	35390.6250	3509025579.8601	3509025544.4695	1.3257	-2.1190	0.2349	-0.7670	9.4775	-1.9526	-0.1262	-0.6782	-0.1313	0.0000	0.0000
3509025579.8476	3.1288	-3.2838	-2.1172	-0.7602	9.4905	2.4321	-0.6305	-0.3709	-0.2560	3509025579.8577	0.9098	-2.8971	2.5562	-1.6443	9.5493	-1.1664	-0.2077	-0.7246	0.2280	3509025579.8237	2.1216	0.3853	0.3780	1.4574	4.9659	-8.1939	-0.0986	-0.0229	0.8106	3509025579.8549	0.9184	-0.6498	0.8235	0.9069	8.5334	4.7126	0.0588	-0.4794	-0.5761	35400.3906	3509025579.8431	3509025544.4427	-0.6311	-2.5155	-0.6378	1.1064	9.6041	1.9620	0.1878	-0.6277	-0.3558	35400.3906	3509025579.8480	3509025544.4476	0.4637	0.7394	-0.4571	-1.5814	4.5386	-8.7519	-0.0580	1.5021	0.3333	35400.3906	3509025579.8699	3509025544.4695	1.3257	-2.1190	0.2349	-0.8458	9.3254	-1.8733	-0.1280	-0.6839	-0.1452	0.0000	0.0000
3509025579.8573	3.1288	-3.2838	-2.1172	-0.8392	9.4905	2.5081	-0.6267	-0.3495	-0.2625	3509025579.8675	0.9098	-2.8971	2.5562	-1.8035	9.6242	-1.4824	-0.1923	-0.7051	0.2129	3509025579.8334	1.3518	0.4008	-0.0095	1.5353	4.8859	-8.3475	-0.0986	-0.0229	0.8106	3509025579.8647	0.9184	-0.6498	0.8235	0.6755	8.6098	4.7913	0.0588	-0.4794	-0.5761	35410.1562	3509025579.8528	3509025544.4427	-0.8470	-1.3365	-0.9017	1.0281	9.5271	2.0418	0.1878	-0.6277	-0.3558	35410.1562	3509025579.8578	3509025544.4476	0.4637	0.7394	-0.4571	-1.7390	4.5386	-8.7488	-0.0440	1.5210	0.3263	35410.1562	3509025579.8797	3509025544.4695	1.3257	-2.1190	0.2349	-0.9255	9.5547	-1.8756	-0.1262	-0.6705	-0.1406	0.0000	0.0000
3509025579.8671	3.5557	-3.4108	-1.5000	-0.9993	9.5668	2.4337	-0.6267	-0.3612	-0.2516	3509025579.8772	0.9098	-2.8971	2.5562	-1.6443	9.6258	-1.3252	-0.2038	-0.6992	0.2151	3509025579.8432	1.3518	0.4008	-0.0095	1.5353	4.8874	-8.1939	-0.1087	-0.0083	0.7996	3509025579.8744	0.7960	-1.0165	1.0561	0.7521	8.6862	4.7126	0.0392	-0.4568	-0.5761	35419.9219	3509025579.8626	3509025544.4427	-0.8470	-1.3365	-0.9017	1.1064	9.6810	1.8822	0.2000	-0.6383	-0.3516	35419.9219	3509025579.8675	3509025544.4476	0.4637	0.7394	-0.4571	-1.5017	4.4631	-8.6724	-0.0600	1.4958	0.3333	35419.9219	3509025579.8894	3509025544.4695	1.3257	-2.1190	0.2349	-0.8459	9.4783	-1.8749	-0.1299	-0.6609	-0.1406	0.0000	0.0000
3509025579.8769	3.5557	-3.4108	-1.5000	-1.0775	9.5668	2.5849	-0.6457	-0.3961	-0.2581	3509025579.8870	0.9098	-2.8971	2.5562	-1.7239	9.5462	-1.4808	-0.2038	-0.6992	0.2151	3509025579.8530	1.3518	0.4008	-0.0095	1.4574	4.8874	-8.1931	-0.1087	0.0083	0.8128	3509025579.8842	0.7960	-1.0165	1.0561	0.9842	8.7625	4.7095	0.0588	-0.4465	-0.5667	35429.6875	3509025579.8723	3509025544.4427	-0.8470	-1.3365	-0.9017	1.1846	9.6041	1.9620	0.1857	-0.6489	-0.3600	35429.6875	3509025579.8773	3509025544.4476	0.2594	0.4025	-0.5978	-1.6594	4.5402	-8.6708	-0.0600	1.4958	0.3333	35429.6875	3509025579.8992	3509025544.4695	0.1875	-2.1038	0.4926	-0.9255	9.5547	-1.8756	-0.1169	-0.6379	-0.1406	0.0000	0.0000
3509025579.8866	3.5557	-3.4108	-1.5000	-0.9196	9.6432	2.4322	-0.6381	-0.4019	-0.2603	3509025579.8968	-0.2077	-1.0309	1.5211	-1.5647	9.3893	-1.5563	-0.2096	-0.7305	0.2301	3509025579.8627	1.2231	0.0040	-0.0426	1.5353	4.8874	-8.1939	-0.1087	0.0083	0.8128	3509025579.8940	0.7960	-1.0165	1.0561	0.9842	8.6862	4.7103	0.0608	-0.4300	-0.5691	35439.4531	3509025579.8821	3509025544.4427	-0.8470	-1.3365	-0.9017	1.3411	9.6818	1.9612	0.1857	-0.6489	-0.3600	35439.4531	3509025579.8871	3509025544.4476	0.2594	0.4025	-0.5978	-1.5806	4.5402	-8.6724	-0.0500	1.5168	0.3286	35439.4531	3509025579.9090	3509025544.4695	0.1875	-2.1038	0.4926	-0.9239	9.5563	-1.7201	-0.1095	-0.6590	-0.1475	0.0000	0.0000
3509025579.8964	3.5557	-3.4108	-1.5000	-0.9993	9.5668	2.4337	-0.6343	-0.3922	-0.2690	3509025579.9065	-0.2077	-1.0309	1.5211	-1.5647	9.3925	-1.2419	-0.1885	-0.6934	0.2215	3509025579.8725	1.2231	0.0040	-0.0426	1.6131	4.8859	-8.3483	-0.1006	0.0021	0.8106	3509025579.9037	1.2858	-1.9717	0.2083	0.9076	8.6098	4.7890	0.0608	-0.4300	-0.5691	35449.2187	3509025579.8919	3509025544.4427	-0.8563	-1.2600	-0.3036	1.1064	9.6802	1.8032	0.1816	-0.6489	-0.3579	35449.2187	3509025579.8968	3509025544.4476	0.2594	0.4025	-0.5978	-1.5018	4.5401	-8.6740	-0.0480	1.5021	0.3333	35449.2187	3509025579.9187	3509025544.4695	0.1875	-2.1038	0.4926	-0.7678	9.4767	-2.0304	-0.1262	-0.6743	-0.1406	0.0000	0.0000
3509025579.9062	3.0877	-1.7952	-0.2934	-0.9204	9.4141	2.3592	-0.6343	-0.3981	-0.2646	3509025579.9163	-0.2077	-1.0309	1.5211	-1.4851	9.4689	-1.4007	-0.2115	-0.7187	0.2151	3509025579.8823	1.2231	0.0040	-0.0426	1.3796	4.8082	-8.2684	-0.1247	-0.0354	0.8018	3509025579.9135	1.2858	-1.9717	0.2083	0.8295	8.6098	4.7126	0.0431	-0.4383	-0.5808	35458.9844	3509025579.9016	3509025544.4427	-0.8563	-1.2600	-0.3036	1.1064	9.6041	1.9620	0.1898	-0.6638	-0.3516	35458.9844	3509025579.9066	3509025544.4476	0.2594	0.4025	-0.5978	-1.5821	4.4600	-8.8299	-0.0360	1.5021	0.3263	35458.9844	3509025579.9285	3509025544.4695	-0.3319	-1.9071	0.2709	-0.9255	9.5547	-1.8756	-0.1336	-0.6648	-0.1359	0.0000	0.0000
3509025579.9159	3.0877	-1.7952	-0.2934	-0.9196	9.4905	2.4337	-0.6381	-0.4000	-0.2646	3509025579.9261	1.1759	-0.7216	0.2444	-1.4055	9.4705	-1.2435	-0.2115	-0.7187	0.2151	3509025579.8920	1.2231	0.0040	-0.0426	1.4574	4.8867	-8.2699	-0.1026	0.0083	0.8238	3509025579.9233	1.2858	-1.9717	0.2083	0.7513	8.6098	4.6362	0.0431	-0.4527	-0.5574	35468.7500	3509025579.9114	3509025544.4427	-0.8563	-1.2600	-0.3036	0.9499	9.5255	1.8838	0.2000	-0.6574	-0.3621	35468.7500	3509025579.9164	3509025544.4476	-0.2266	0.4890	-0.8095	-1.6594	4.4632	-8.6693	-0.0360	1.5021	0.3263	35468.7500	3509025579.9383	3509025544.4695	-0.3319	-1.9071	0.2709	-0.8459	9.5547	-1.8756	-0.1224	-0.6341	-0.1267	0.0000	0.0000
3509025579.9257	3.0877	-1.7952	-0.2934	-0.9189	9.4905	2.5089	-0.6419	-0.4117	-0.2516	3509025579.9358	1.1759	-0.7216	0.2444	-1.4851	9.5477	-1.3236	-0.1981	-0.7344	0.2301	3509025579.9018	0.2207	0.4646	-0.3321	1.6910	4.9651	-8.2730	-0.1026	0.0083	0.8238	3509025579.9330	0.9184	-0.5731	0.7174	0.8287	8.6862	4.6346	0.0431	-0.4527	-0.5574	35478.5156	3509025579.9212	3509025544.4427	-0.3216	-1.3264	-0.1664	1.0281	9.6033	1.8830	0.2000	-0.6574	-0.3621	35478.5156	3509025579.9261	3509025544.4476	-0.2266	0.4890	-0.8095	-1.5813	4.4616	-8.7504	-0.0620	1.5084	0.3239	35478.5156	3509025579.9480	3509025544.4695	-0.3319	-1.9071	0.2709	-0.9255	9.4783	-1.8749	-0.1113	-0.6686	-0.1406	0.0000	0.0000
3509025579.9355	3.6815	-0.5584	-0.4871	-0.8384	9.4141	2.5840	-0.6419	-0.4039	-0.2625	3509025579.9456	1.1759	-0.7216	0.2444	-1.4851	9.6273	-1.1680	-0.2077	-0.7305	0.2215	3509025579.9116	0.2207	0.4646	-0.3321	1.5353	4.8874	-8.1939	-0.1147	-0.0083	0.8172	3509025579.9428	0.9184	-0.5731	0.7174	0.8295	8.6098	4.7126	0.0431	-0.4527	-0.5714	35488.2812	3509025579.9309	3509025544.4427	-0.3216	-1.3264	-0.1664	0.9499	9.6041	1.9620	0.2020	-0.6638	-0.3642	35488.2812	3509025579.9359	3509025544.4476	-0.2266	0.4890	-0.8095	-1.5798	4.4648	-8.5913	-0.0420	1.4895	0.3357	35488.2812	3509025579.9578	3509025544.4695	-0.2705	-2.2552	0.3291	-0.8459	9.4783	-1.8749	-0.1243	-0.6609	-0.1406	0.0000	0.0000
3509025579.9452	3.6815	-0.5584	-0.4871	-0.7587	9.4141	2.5832	-0.6362	-0.4078	-0.2560	3509025579.9554	0.9335	-1.4103	0.1995	-1.5647	9.4705	-1.2435	-0.2077	-0.7129	0.2194	3509025579.9213	0.2207	0.4646	-0.3321	1.5353	5.0443	-8.1954	-0.1207	0.0125	0.8062	3509025579.9526	0.9184	-0.5731	0.7174	0.7529	8.6098	4.7906	0.0529	-0.4259	-0.5785	35498.0469	3509025579.9407	3509025544.4427	-0.3216	-1.3264	-0.1664	1.1064	9.5255	1.8838	0.2102	-0.6511	-0.3558	35498.0469	3509025579.9457	3509025544.4476	-0.2067	0.8702	-0.3782	-1.5025	4.3846	-8.7504	-0.0460	1.4937	0.3169	35498.0469	3509025579.9675	3509025544.4695	-0.2705	-2.2552	0.3291	-0.9262	9.4775	-1.9526	-0.1299	-0.6533	-0.1382	0.0000	0.0000
3509025579.9550	3.6815	-0.5584	-0.4871	-0.8377	9.4905	2.6585	-0.6419	-0.4019	-0.2603	3509025579.9651	0.9335	-1.4103	0.1995	-1.4851	9.6226	-1.6396	-0.2077	-0.7129	0.2194	3509025579.9311	-0.3696	-0.3608	-0.1824	1.5353	4.8867	-8.2707	-0.1207	0.0125	0.8062	3509025579.9623	0.9184	-0.5731	0.7174	0.8287	8.6862	4.6346	0.0373	-0.4527	-0.5714	35507.8125	3509025579.9505	3509025544.4427	-0.2348	0.1399	-0.6266	1.1846	9.6033	1.8830	0.2102	-0.6511	-0.3558	35507.8125	3509025579.9554	3509025544.4476	-0.2067	0.8702	-0.3782	-1.5813	4.3846	-8.7489	-0.0460	1.4937	0.3169	35507.8125	3509025579.9773	3509025544.4695	-0.2705	-2.2552	0.3291	-1.0058	9.4775	-1.9526	-0.1243	-0.6456	-0.1313	0.0000	0.0000
