Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
250371.0937	-7.9567	-188.3064	-64.1567	-1.1490	10.2542	3.4060	0.2076	-0.6680	-0.1974	250371.0937	-31.4124	-300.3535	47.7576	-3.7139	5.5450	4.2601	0.6692	-0.5234	0.1849	250371.0937	-51.3354	-261.9228	-211.0157	-3.9148	2.1654	-5.8841	0.3863	-0.7604	0.1608	250371.0937	14.0364	-68.5804	-7.4642	0.1214	9.2971	3.5548	-0.6275	-0.6811	-0.2506	250371.0937	9.1975	21.4119	-2.0833	-0.4584	9.5232	1.6467	-0.5633	-0.7362	-0.0126	250371.0937	6.5534	13.0409	-9.5532	0.3965	5.4775	-8.0142	-0.7700	0.8971	0.3052	250380.8594	1.8567	-25.7908	-18.1679	2.1009	10.0915	-1.7255	0.1800	-0.5651	0.5115	0.0000	0.0000
250380.8594	-7.9567	-188.3064	-64.1567	-1.0873	9.9487	1.6035	0.2114	-0.6932	-0.2061	250380.8594	-19.6153	-312.4392	-5.2692	-5.9428	6.0936	4.4850	0.6788	-0.5234	0.1570	250380.8594	-51.3354	-261.9228	-211.0157	-2.6691	2.4682	-6.9752	0.3863	-0.7604	0.1608	250380.8594	14.0364	-68.5804	-7.4642	-0.4202	9.1444	3.5617	-0.6392	-0.6790	-0.2459	250380.8594	9.1975	21.4119	-2.0833	0.0892	9.4501	2.1215	-0.5633	-0.7426	-0.0147	250380.8594	7.4650	5.7849	-7.3592	0.1593	5.4760	-8.0891	-0.7720	0.8550	0.3075	250390.6250	3.8112	-34.3878	-35.6730	2.1813	9.9393	-1.6462	0.2115	-0.5498	0.5276	0.0000	0.0000
250390.6250	-7.9567	-188.3064	-64.1567	-0.2264	9.4905	0.0202	0.1924	-0.6913	-0.1996	250390.6250	-19.6153	-312.4392	-5.2692	-7.3756	6.5563	3.9254	0.6788	-0.5234	0.1570	250390.6250	-54.2857	-81.7912	-145.5693	-1.0341	3.1554	-8.8423	0.3481	-0.7521	0.1278	250390.6250	14.0364	-68.5804	-7.4642	-0.8868	8.9916	3.3363	-0.6549	-0.6893	-0.2529	250390.6250	8.5812	-15.9042	-8.8587	0.5587	9.6143	2.9890	-0.5653	-0.7468	-0.0105	250390.6250	7.4650	5.7849	-7.3592	0.1593	5.4760	-8.0891	-0.7820	0.8761	0.3192	250400.3906	3.8112	-34.3878	-35.6730	2.4233	9.5602	-1.3313	0.2004	-0.5000	0.5161	0.0000	0.0000
250400.3906	36.6091	-164.1280	-52.9746	-0.5423	9.8723	0.3203	0.1905	-0.7243	-0.2299	250400.3906	-19.6153	-312.4392	-5.2692	-8.0920	6.9426	3.5245	0.6942	-0.4902	0.1226	250400.3906	-54.2857	-81.7912	-145.5693	0.2117	4.3171	-10.3262	0.3662	-0.7667	0.1498	250400.3906	14.1742	-83.1294	14.4635	-1.3434	9.1444	4.1114	-0.6549	-0.6893	-0.2529	250400.3906	8.5812	-15.9042	-8.8587	0.1675	9.1494	3.1517	-0.5653	-0.7468	-0.0105	250400.3906	7.4650	5.7849	-7.3592	-0.1560	5.6301	-8.0859	-0.7820	0.8761	0.3192	250410.1562	3.8112	-34.3878	-35.6730	2.2641	9.1779	-1.3275	0.2004	-0.5230	0.5276	0.0000	0.0000
250410.1562	36.6091	-164.1280	-52.9746	0.1186	10.1014	2.6428	0.1733	-0.7010	-0.2408	250410.1562	-24.0477	-201.8054	-50.2093	-7.7736	6.7873	3.6063	0.6885	-0.5469	0.0882	250410.1562	-54.2857	-81.7912	-145.5693	1.0681	4.8621	-10.7244	0.3380	-0.7833	0.1740	250410.1562	14.1742	-83.1294	14.4635	-1.7976	8.9916	5.1211	-0.6275	-0.6440	-0.2412	250410.1562	8.5812	-15.9042	-8.8587	-0.1455	9.2208	2.5189	-0.5551	-0.6979	-0.0168	250410.1562	7.4650	5.7849	-7.3592	-0.3941	6.1659	-8.2510	-0.7740	0.8676	0.2911	250419.9219	12.0282	-40.5479	-44.5181	2.3445	8.7964	-1.2459	0.2004	-0.5441	0.5046	0.0000	0.0000
250419.9219	36.6091	-164.1280	-52.9746	-0.6671	9.9487	3.7803	0.1810	-0.7126	-0.2711	250419.9219	-24.0477	-201.8054	-50.2093	-7.2960	6.4728	3.3767	0.6750	-0.5098	0.0645	250419.9219	-119.0835	-28.6147	-107.8835	2.0024	4.2454	-9.6519	0.3380	-0.7833	0.1740	250419.9219	14.1742	-83.1294	14.4635	-1.8758	8.7625	5.0469	-0.6412	-0.6564	-0.2342	250419.9219	6.1740	-36.1461	-16.4589	0.0892	10.1563	2.7466	-0.5714	-0.6851	-0.0084	250419.9219	9.2102	0.9559	-9.2115	-0.1527	5.2515	-7.7599	-0.7780	0.8340	0.2981	250429.6875	12.0282	-40.5479	-44.5181	2.5068	8.6466	-0.9334	0.2078	-0.5709	0.5092	0.0000	0.0000
250429.6875	88.6570	-135.0995	-30.5636	-1.1377	10.0251	4.5363	0.1695	-0.7087	-0.2668	250429.6875	-24.0477	-201.8054	-50.2093	-6.4204	6.5477	3.0607	0.6750	-0.5098	0.0645	250429.6875	-119.0835	-28.6147	-107.8835	2.5474	3.7033	-8.9605	0.3280	-0.7229	0.1718	250429.6875	9.0311	-56.3951	14.4596	-1.5686	8.9916	4.8100	-0.6412	-0.6564	-0.2342	250429.6875	6.1740	-36.1461	-16.4589	0.6369	10.2952	1.0859	-0.5776	-0.7106	0.0042	250429.6875	9.2102	0.9559	-9.2115	0.1601	5.2466	-8.0049	-0.8020	0.8592	0.3216	250439.4531	12.0282	-40.5479	-44.5181	2.5053	8.2627	-1.0851	0.1800	-0.5498	0.5115	0.0000	0.0000
250439.4531	88.6570	-135.0995	-30.5636	-1.2159	10.1014	4.6867	0.1543	-0.7049	-0.2885	250439.4531	-38.2863	-80.9332	-96.7764	-5.4652	6.6257	3.0591	0.6692	-0.5293	0.0667	250439.4531	-119.0835	-28.6147	-107.8835	3.1703	3.3949	-8.4258	0.3159	-0.7396	0.1960	250439.4531	9.0311	-56.3951	14.4596	-1.1051	9.1444	4.7266	-0.6510	-0.6749	-0.2295	250439.4531	6.1740	-36.1461	-16.4589	2.1235	10.2952	1.0859	-0.5776	-0.7106	0.0042	250439.4531	9.2102	0.9559	-9.2115	-0.1536	5.7119	-7.8487	-0.8020	0.8592	0.3216	250449.2187	8.2106	-55.6077	-56.6400	2.4226	8.6419	-1.3999	0.2004	-0.5498	0.5092	0.0000	0.0000
250449.2187	88.6570	-135.0995	-30.5636	-1.7737	10.0251	4.6930	0.1429	-0.6893	-0.2863	250449.2187	-38.2863	-80.9332	-96.7764	-4.9876	6.6210	2.5875	0.6712	-0.6016	0.0602	250449.2187	-147.3719	-19.9635	-88.4173	3.5596	3.7086	-8.4328	0.3159	-0.7396	0.1960	250449.2187	9.0311	-56.3951	14.4596	-0.1773	9.0680	4.6409	-0.6294	-0.6770	-0.2295	250449.2187	6.1740	-36.1461	-16.4589	2.7494	9.9960	2.2741	-0.5653	-0.7191	-0.0021	250449.2187	15.1464	-5.2990	-5.5704	0.4751	6.1703	-8.0297	-0.7800	0.8592	0.2864	250458.9844	8.2106	-55.6077	-56.6400	2.5060	8.9516	-1.0142	0.1967	-0.5498	0.4977	0.0000	0.0000
250458.9844	37.8395	-109.5376	-31.8467	-1.8624	9.8723	3.7930	0.1429	-0.6893	-0.3167	250458.9844	-38.2863	-80.9332	-96.7764	-4.2711	7.0884	2.4995	0.6423	-0.5918	0.0602	250458.9844	-147.3719	-19.9635	-88.4173	4.1825	4.5696	-8.6013	0.2918	-0.7333	0.2401	250458.9844	9.0311	-56.3951	14.4596	0.2065	8.9916	4.3290	-0.6333	-0.6317	-0.2201	250458.9844	3.3561	-22.6379	-17.8861	2.5929	9.8342	1.6436	-0.5837	-0.6745	-0.0021	250458.9844	15.1464	-5.2990	-5.5704	0.7116	5.9393	-8.0298	-0.7920	0.8676	0.3028	250468.7500	8.2106	-55.6077	-56.6400	2.1907	8.9547	-0.7032	0.1929	-0.5632	0.5046	0.0000	0.0000
250468.7500	37.8395	-109.5376	-31.8467	-1.7902	9.4905	3.0440	0.1390	-0.6777	-0.3037	250468.7500	-38.2863	-80.9332	-96.7764	-3.6343	6.9261	1.8738	0.6423	-0.5918	0.0602	250468.7500	-147.3719	-19.9635	-88.4173	4.3382	4.9617	-8.6068	0.2877	-0.6875	0.2489	250468.7500	5.9850	-47.6172	0.7518	0.7474	8.9153	4.2472	-0.6333	-0.6317	-0.2201	250468.7500	3.3561	-22.6379	-17.8861	1.8888	9.5962	1.1719	-0.5837	-0.6745	-0.0021	250468.7500	15.1464	-5.2990	-5.5704	0.3175	6.0164	-8.0234	-0.7920	0.8676	0.3028	250478.5156	13.7344	-71.4999	-36.6609	1.3947	9.4899	-0.7085	0.1744	-0.5556	0.4977	0.0000	0.0000
250478.5156	37.8395	-109.5376	-31.8467	-1.8789	9.2613	2.1447	0.1257	-0.7010	-0.3254	250478.5156	-33.1813	-53.1035	-144.6730	-3.4751	6.8402	1.0892	0.6365	-0.5723	0.0688	250478.5156	-166.0555	-11.9725	-86.7517	4.8832	5.1193	-8.5370	0.2837	-0.7271	0.2621	250478.5156	5.9850	-47.6172	0.7518	0.9780	8.8389	4.0912	-0.6529	-0.6626	-0.2201	250478.5156	3.3561	-22.6379	-17.8861	1.6540	9.2177	2.2029	-0.5898	-0.7000	0.0126	250478.5156	12.5184	-10.2239	0.0873	-0.0765	6.0166	-8.0156	-0.8080	0.8277	0.3146	250488.2812	13.7344	-71.4999	-36.6609	1.1558	9.6428	-0.7100	0.1948	-0.5460	0.5000	0.0000	0.0000
250488.2812	52.0122	-74.9141	-23.6719	-1.8804	8.8031	1.9989	0.1181	-0.7184	-0.3297	250488.2812	-33.1813	-53.1035	-144.6730	-3.1567	6.6006	0.5437	0.6288	-0.6387	0.0538	250488.2812	-166.0555	-11.9725	-86.7517	5.1168	5.6682	-8.5448	0.2837	-0.7271	0.2621	250488.2812	5.9850	-47.6172	0.7518	0.9006	8.9153	4.0912	-0.6471	-0.6852	-0.2108	250488.2812	8.3208	-20.0282	-16.6193	1.7323	8.9860	2.3632	-0.5796	-0.6915	0.0126	250488.2812	12.5184	-10.2239	0.0873	-0.1553	6.2476	-8.0186	-0.7820	0.8803	0.2793	250498.0469	13.7344	-71.4999	-36.6609	0.2029	9.8745	-0.4791	0.1967	-0.5766	0.4839	0.0000	0.0000
250498.0469	52.0122	-74.9141	-23.6719	-1.8841	8.4212	1.6268	0.1124	-0.7301	-0.3601	250498.0469	-33.1813	-53.1035	-144.6730	-2.6791	6.4437	0.4682	0.6288	-0.6387	0.0538	250498.0469	-166.0555	-11.9725	-86.7517	5.1168	6.6016	-9.3225	0.2575	-0.7250	0.3304	250498.0469	11.3730	-39.9625	-13.2596	0.4364	8.6862	4.0982	-0.6353	-0.6399	-0.2108	250498.0469	8.3208	-20.0282	-16.6193	1.6540	9.2946	2.1231	-0.5939	-0.6745	0.0000	250498.0469	12.5184	-10.2239	0.0873	-0.1529	6.2523	-7.7799	-0.7840	0.8361	0.2981	250507.8125	13.7344	-71.4999	-36.6609	-0.1928	10.4121	-0.2511	0.2078	-0.5805	0.4931	0.0000	0.0000
250507.8125	52.0122	-74.9141	-23.6719	-1.4879	8.1921	1.3995	0.1181	-0.7068	-0.3536	250507.8125	-6.1034	-66.7243	-181.0338	-2.1219	6.4413	0.2324	0.5942	-0.6094	0.0624	250507.8125	-166.0555	-11.9725	-86.7517	4.9611	7.6927	-10.0233	0.2575	-0.6708	0.3436	250507.8125	11.3730	-39.9625	-13.2596	0.0503	8.6862	4.1792	-0.6353	-0.6399	-0.2108	250507.8125	8.3208	-20.0282	-16.6193	1.7323	9.2923	1.8861	-0.5939	-0.6745	0.0000	250507.8125	12.5184	-10.2239	0.0873	-0.0757	5.9412	-7.9345	-0.7840	0.8361	0.2981	250517.5781	20.8123	-69.2145	-31.6402	-0.4277	10.5689	0.1361	0.1967	-0.5517	0.4770	0.0000	0.0000
250517.5781	52.0122	-74.9141	-23.6719	-0.9322	7.8103	1.1721	0.1010	-0.7340	-0.3644	250517.5781	-6.1034	-66.7243	-181.0338	-1.8831	6.5162	-0.0836	0.5731	-0.6719	0.0602	250517.5781	-184.9601	9.8862	-102.7497	5.0389	8.0817	-10.3353	0.2575	-0.6708	0.3436	250517.5781	11.3730	-39.9625	-13.2596	0.1245	8.8389	3.8681	-0.6549	-0.6461	-0.2037	250517.5781	9.3767	-21.9798	-16.1640	2.3582	9.5216	1.4887	-0.6143	-0.7170	0.0084	250517.5781	8.4967	-7.1318	0.5978	0.3184	5.7871	-7.9393	-0.7920	0.8361	0.3122	250527.3437	20.8123	-69.2145	-31.6402	-0.9811	10.4198	0.5264	0.1967	-0.5747	0.4677	0.0000	0.0000
250527.3437	42.2241	-41.6159	-9.8547	-0.5338	7.8103	1.1681	0.1124	-0.6816	-0.3557	250527.3437	-6.1034	-66.7243	-181.0338	-1.7239	6.5943	-0.0852	0.5500	-0.6973	0.0366	250527.3437	-184.9601	9.8862	-102.7497	4.8054	8.5523	-10.3377	0.2575	-0.6875	0.3502	250527.3437	4.4084	-54.6505	-17.8261	0.0472	8.8389	3.8689	-0.6588	-0.6523	-0.1967	250527.3437	9.3767	-21.9798	-16.1640	2.6711	9.7533	1.3284	-0.6082	-0.7021	0.0126	250527.3437	8.4967	-7.1318	0.5978	0.3184	5.9410	-7.9424	-0.7740	0.8655	0.2700	250537.1094	20.8123	-69.2145	-31.6402	-0.2654	10.3426	0.4494	0.2096	-0.5805	0.4677	0.0000	0.0000
250537.1094	42.2241	-41.6159	-9.8547	-0.3767	7.8866	0.9402	0.1086	-0.6990	-0.3818	250537.1094	26.5589	-100.5579	-210.9537	-1.8035	7.2989	0.1366	0.5500	-0.6973	0.0366	250537.1094	-184.9601	9.8862	-102.7497	5.0389	9.0974	-10.7296	0.2334	-0.6958	0.4361	250537.1094	4.4084	-54.6505	-17.8261	0.5887	9.6026	3.8559	-0.6588	-0.6523	-0.1967	250537.1094	9.3767	-21.9798	-16.1640	2.6711	9.8302	1.2486	-0.6082	-0.7021	0.0126	250537.1094	8.4967	-7.1318	0.5978	0.2404	5.6347	-7.8551	-0.7820	0.8235	0.2887	250546.8750	-1.5492	-51.3092	-21.0624	-0.1070	10.2654	0.3724	0.2059	-0.5805	0.4724	0.0000	0.0000
250546.8750	42.2241	-41.6159	-9.8547	0.2631	8.0394	1.1579	0.1124	-0.6680	-0.3753	250546.8750	26.5589	-100.5579	-210.9537	-1.8035	7.9295	0.7530	0.5154	-0.7012	0.0344	250546.8750	-200.9824	33.1694	-129.2990	4.9611	9.4918	-10.5023	0.2193	-0.6479	0.4427	250546.8750	4.4084	-54.6505	-17.8261	-0.1046	9.6790	4.1708	-0.6549	-0.6646	-0.1897	250546.8750	7.7505	-52.5916	-18.7982	1.9670	10.0674	1.6413	-0.6122	-0.6894	0.0000	250546.8750	13.7436	-14.4768	5.5476	0.1616	5.7887	-7.8566	-0.7820	0.8235	0.2887	250556.6406	-1.5492	-51.3092	-21.0624	0.3699	9.9588	0.2977	0.2041	-0.5421	0.4700	0.0000	0.0000
250556.6406	44.8316	-24.5355	11.8575	0.1030	8.3449	1.0812	0.1086	-0.6893	-0.3839	250556.6406	26.5589	-100.5579	-210.9537	-1.8831	8.5545	0.8191	0.5000	-0.7559	0.0215	250556.6406	-200.9824	33.1694	-129.2990	4.4161	9.7287	-10.3455	0.2193	-0.6479	0.4427	250556.6406	0.0459	-73.8231	-14.7346	-0.6463	9.5263	4.1778	-0.6706	-0.6461	-0.1991	250556.6406	7.7505	-52.5916	-18.7982	0.5587	9.7635	2.3555	-0.6286	-0.7213	0.0126	250556.6406	13.7436	-14.4768	5.5476	-0.0756	5.6333	-7.9283	-0.7860	0.8571	0.3052	250566.4062	-1.5492	-51.3092	-21.0624	0.7671	9.8051	0.2215	0.2189	-0.5747	0.4677	0.0000	0.0000
250566.4062	44.8316	-24.5355	11.8575	0.0225	8.1158	1.0091	0.0952	-0.7204	-0.3905	250566.4062	47.5903	-118.3798	-232.6175	-2.0423	9.1772	0.6494	0.4712	-0.7617	-0.0043	250566.4062	-200.9824	33.1694	-129.2990	3.4039	9.8049	-10.5667	0.2153	-0.6521	0.4648	250566.4062	0.0459	-73.8231	-14.7346	-1.0362	9.2971	3.8752	-0.6647	-0.7078	-0.1733	250566.4062	7.7505	-52.5916	-18.7982	-0.3020	9.6905	2.8303	-0.6163	-0.7277	0.0253	250566.4062	13.7436	-14.4768	5.5476	0.3972	5.7100	-7.9393	-0.7560	0.8803	0.2606	250576.1719	-7.8821	-47.5556	-13.9445	1.2440	9.8043	0.1438	0.2245	-0.5364	0.4654	0.0000	0.0000
250576.1719	44.8316	-24.5355	11.8575	-0.1376	7.9630	0.9370	0.0838	-0.7301	-0.4121	250576.1719	47.5903	-118.3798	-232.6175	-2.2811	9.7282	1.1101	0.4712	-0.7617	-0.0043	250576.1719	-195.0127	50.0574	-147.6937	2.5474	9.8803	-10.8662	0.1811	-0.6562	0.5198	250576.1719	0.0459	-73.8231	-14.7346	-1.7349	8.9153	3.6544	-0.6647	-0.7078	-0.1733	250576.1719	7.7505	-52.5916	-18.7982	-1.0061	9.7691	2.9085	-0.6163	-0.7277	0.0253	250576.1719	20.4619	-17.3025	6.2308	0.2372	5.8593	-8.1779	-0.7840	0.8508	0.2934	250585.9375	-7.8821	-47.5556	-13.9445	1.2424	9.8027	-0.0118	0.2301	-0.5613	0.4654	0.0000	0.0000
250585.9375	32.1061	-45.0280	29.6981	-0.4541	7.7339	1.1681	0.0914	-0.7068	-0.4056	250585.9375	47.5903	-118.3798	-232.6175	-2.4403	10.0427	1.3397	0.4154	-0.7617	-0.0129	250585.9375	-195.0127	50.0574	-147.6937	1.3796	10.1072	-11.7019	0.1811	-0.6562	0.5198	250585.9375	0.0459	-73.8231	-14.7346	-1.9671	8.8389	3.6575	-0.6804	-0.6605	-0.1710	250585.9375	13.9590	-26.9010	-25.7094	-0.4584	9.6041	1.9620	-0.6102	-0.7000	0.0168	250585.9375	20.4619	-17.3025	6.2308	-0.4713	6.0921	-8.0888	-0.7840	0.8508	0.2934	250595.7031	-7.8821	-47.5556	-13.9445	1.0848	9.8043	0.1438	0.2059	-0.5556	0.4631	0.0000	0.0000
250595.7031	32.1061	-45.0280	29.6981	-0.6931	7.4284	1.1735	0.0895	-0.7184	-0.4187	250595.7031	47.5903	-118.3798	-232.6175	-2.9179	10.2799	1.6494	0.4038	-0.8281	-0.0301	250595.7031	-195.0127	50.0574	-147.6937	1.3017	11.0414	-12.4019	0.1811	-0.6125	0.5529	250595.7031	-2.7093	-62.3373	-14.4391	-1.5771	8.8389	3.9624	-0.6784	-0.6687	-0.1686	250595.7031	13.9590	-26.9010	-25.7094	0.9499	9.7635	2.3555	-0.6265	-0.7234	0.0168	250595.7031	20.4619	-17.3025	6.2308	-0.3121	5.9413	-7.9297	-0.7660	0.8550	0.2817	250605.4687	-5.9878	-47.7372	-10.0954	1.3228	9.8035	0.0660	0.2393	-0.5575	0.4654	0.0000	0.0000
250605.4687	32.1061	-45.0280	29.6981	-0.9284	7.1229	1.5550	0.0990	-0.7301	-0.4165	250605.4687	50.5460	-83.2398	-247.1087	-2.9179	10.4336	1.4105	0.3423	-0.8418	-0.0516	250605.4687	-195.0127	50.0574	-147.6937	1.3796	12.2993	-12.1080	0.1489	-0.5813	0.5639	250605.4687	-2.7093	-62.3373	-14.4391	-0.8009	8.8389	4.1862	-0.6784	-0.6461	-0.1499	250605.4687	13.9590	-26.9010	-25.7094	1.5758	9.6096	2.5150	-0.6265	-0.7234	0.0168	250605.4687	24.0336	-14.5497	2.8655	-0.1521	6.1000	-7.6973	-0.7520	0.8529	0.2535	250615.2344	-5.9878	-47.7372	-10.0954	1.0020	9.9541	-0.1688	0.2263	-0.5326	0.4562	0.0000	0.0000
250615.2344	25.4579	-7.4807	38.9575	-0.9299	6.8938	1.4069	0.1162	-0.6777	-0.4208	250615.2344	50.5460	-83.2398	-247.1087	-1.8831	10.6716	1.7989	0.3423	-0.8418	-0.0516	250615.2344	-191.4611	78.9177	-150.7704	0.9124	12.6960	-11.6463	0.1308	-0.5833	0.6278	250615.2344	-2.7093	-62.3373	-14.4391	-0.2562	9.0680	4.4873	-0.6784	-0.6461	-0.1499	250615.2344	9.8020	-20.7919	-34.5777	1.6540	9.4541	2.5166	-0.6224	-0.7106	0.0337	250615.2344	24.0336	-14.5497	2.8655	-0.4681	6.2525	-7.7736	-0.7700	0.8151	0.2770	250625.0000	-5.9878	-47.7372	-10.0954	0.7656	9.8800	0.0652	0.2375	-0.5517	0.4562	0.0000	0.0000
250625.0000	25.4579	-7.4807	38.9575	-0.3720	6.8174	1.4021	0.1276	-0.6563	-0.4187	250625.0000	50.5460	-83.2398	-247.1087	-1.0871	10.9034	1.5583	0.2846	-0.8711	-0.0559	250625.0000	-191.4611	78.9177	-150.7704	0.6010	13.0144	-11.1854	0.1308	-0.5833	0.6278	250625.0000	6.3983	-31.0339	-19.7542	-0.0210	8.8389	4.7960	-0.6824	-0.6317	-0.1546	250625.0000	9.8020	-20.7919	-34.5777	1.3411	9.4501	2.1215	-0.6184	-0.6745	0.0274	250625.0000	24.0336	-14.5497	2.8655	-0.4681	6.0985	-7.7706	-0.7700	0.8151	0.2770	250634.7656	-5.9878	-47.7372	-10.0954	0.6860	9.8035	0.0660	0.2412	-0.5670	0.4585	0.0000	0.0000
250634.7656	25.4579	-7.4807	38.9575	0.1865	7.0465	1.4694	0.1200	-0.6621	-0.4187	250634.7656	47.1299	-26.2971	-251.8883	-0.4502	11.1343	1.2392	0.2635	-0.8809	-0.0710	250634.7656	-191.4611	78.9177	-150.7704	-1.6569	14.2732	-10.7912	0.0865	-0.5958	0.6630	250634.7656	6.3983	-31.0339	-19.7542	0.0549	8.4570	4.6447	-0.7020	-0.6605	-0.1429	250634.7656	9.8020	-20.7919	-34.5777	1.4193	9.4501	2.1215	-0.6408	-0.6574	0.0232	250634.7656	24.0336	-14.5497	2.8655	-0.5446	6.3343	-7.5349	-0.7660	0.8424	0.2629	250644.5312	-14.0366	-48.0400	-4.2120	0.4503	9.6537	0.3786	0.2430	-0.5498	0.4401	0.0000	0.0000
250644.5312	25.4579	-7.4807	38.9575	1.0776	5.9773	2.9001	0.1390	-0.6796	-0.4187	250644.5312	47.1299	-26.2971	-251.8883	0.3458	11.2904	1.2361	0.2635	-0.8809	-0.0710	250644.5312	-189.1466	82.9086	-177.3920	-6.1727	14.5889	-10.5956	0.0584	-0.5417	0.6806	250644.5312	6.3983	-31.0339	-19.7542	0.0541	8.6098	4.5660	-0.7020	-0.6605	-0.1429	250644.5312	11.2251	-31.3365	-41.5907	1.1846	9.8397	2.1967	-0.6408	-0.6574	0.0232	250644.5312	22.6503	-10.4072	-1.2366	-0.1522	6.4079	-7.7035	-0.7560	0.8508	0.2371	250654.2969	-14.0366	-48.0400	-4.2120	0.3723	9.4259	0.5364	0.2449	-0.5287	0.4562	0.0000	0.0000
250654.2969	34.8226	33.5119	41.5358	1.7293	6.7411	4.3148	0.1410	-0.7223	-0.4360	250654.2969	47.1299	-26.2971	-251.8883	-1.9627	13.1648	1.3559	0.2019	-0.9551	-0.0839	250654.2969	-189.1466	82.9086	-177.3920	-5.7835	14.9179	-9.0661	0.0584	-0.5417	0.6806	250654.2969	4.9594	-37.8477	-20.8042	-0.1804	8.9916	4.3329	-0.7098	-0.7078	-0.1405	250654.2969	11.2251	-31.3365	-41.5907	1.0281	9.8373	1.9597	-0.6408	-0.6596	0.0379	250654.2969	22.6503	-10.4072	-1.2366	-0.4666	6.3326	-7.6161	-0.7740	0.8109	0.2559	250664.0625	-14.0366	-48.0400	-4.2120	0.1343	9.1973	0.6164	0.2505	-0.5709	0.4493	0.0000	0.0000
